,Active.Physicians.per.100.000.Population..2018..AAMC.,Total.Active.Patient.Care.Physicians.per.100.000.Population..2018..AAMC.,Active.Primary.Care.Physicians.per.100.000.Population..2018..AAMC.,Active.Patient.Care.Primary.Care.Physicians.per.100.000.Population..2018..AAMC.,Active.General.Surgeons.per.100.000.Population..2018..AAMC.,Active.Patient.Care.General.Surgeons.per.100.000.Population..2018..AAMC.,Percentage.of.Active.Physicians.Who.Are.Female..2018..AAMC.,Percentage.of.Active.Physicians.Who.Are.International.Medical.Graduates..IMGs...2018..AAMC.,Percentage.of.Active.Physicians.Who.Are.Age.60.or.Older..2018..AAMC.,MD.and.DO.Student.Enrollment.per.100.000.Population..AY.2018.2019..AAMC.,Student.Enrollment.at.Public.MD.and.DO.Schools.per.100.000.Population..AY.2018.2019..AAMC.,Percentage.Change.in.Student.Enrollment.at.MD.and.DO.Schools..2008.2018..AAMC.,Percentage.of.MD.Students.Matriculating.In.State..AY.2018.2019..AAMC.,Total.Residents.Fellows.in.ACGME.Programs.per.100.000.Population.as.of.December.31..2018..AAMC.,Total.Residents.Fellows.in.Primary.Care.ACGME.Programs.per.100.000.Population.as.of.Dec..31..2018..AAMC.,Percentage.of.Residents.in.ACGME.Programs.Who.Are.IMGs.as.of.December.31..2018..AAMC.,Ratio.of.Residents.and.Fellows..GME..to.Medical.Students..UME...AY.2017.2018..AAMC.,Percent.Change.in.Residents.and.Fellows.in.ACGME.Accredited.Programs..2008.2018..AAMC.,Percentage.of.Physicians.Retained.in.State.from.Undergraduate.Medical.Education..UME...2018..AAMC.,All.Specialties..AAMC.,State.Local.Government.hospital.beds.per.1000.people..2019.,Non.profit.hospital.beds.per.1000.people..2019.,For.profit.hospital.beds.per.1000.people..2019.,Total.hospital.beds.per.1000.people..2019.,Total.nurse.practitioners..2019.,Total.physician.assistants..2019.,Total.Hospitals..2019.,Total.Primary.Care.Physicians..2019.,Surgery.specialists..2019.,Emergency.Medicine.specialists..2019.,Total.Specialist.Physicians..2019.,ICU.Beds,Length.of.Life.rank,Quality.of.Life.rank,Health.Behaviors.rank,Clinical.Care.rank,Social...Economic.Factors.rank,Physical.Environment.rank,Adult.smoking.percentage,Adult.obesity.percentage,Excessive.drinking.percentage,Population.per.sq.mile,House.per.sq.mile,Share.of.Tests.with.Positive.COVID.19.Results,Number.of.Tests.with.Results.per.1.000.Population
1593,239.2,214.5,88.2,80.3,6.8,6.2,32.9,14.8,28.8,61.7,28.1,18.9,87.0,42.2,17.2,29.4,0.7,23.1,27.1,2.3915806414069576,0.5,2.9,0.1,3.6,0.5416562136298978,0.42606833260054316,0.048204811328074484,1.4938308211560845,0.1689760054312686,0.11092289926289925,1.4228194323031165,0.0,15.0,36.0,62.0,30.0,35.0,44.0,16.0,38.0,20.0,16.2,7.6,0.174801,25.7
80,276.9,256.7,112.8,105.6,9.6,8.5,38.0,6.1,31.5,39.443566111307916,23.496392711045306,44.53799567411594,69.85761183261238,5.0,4.7,2.7,0.9911733427862293,2.8,40.9897776183638,2.769046346573549,0.3,1.5,0.4,2.2,0.6509021775425579,0.4691919863596683,0.02847697031863815,1.42927269860323,0.11526392732431252,0.17086182158446095,1.1472150883893497,0.0,6.0,4.0,14.0,9.0,14.0,16.0,17.0,35.0,25.0,0.3,0.2,0.012496,41.9
2003,206.7,189.1,73.9,68.5,6.2,5.8,29.9,18.3,33.8,29.0,29.0,13.1,82.2,29.1,12.0,18.0,1.2,52.9,48.2,2.0671662929095596,0.5,1.5,0.8,2.8,0.2868316866678706,0.3266482867368214,0.031701114786662946,1.2198588971155582,0.11361679539671334,0.14760039045852283,1.1823247771411685,0.4925057048577479,15.0,26.0,37.0,15.0,28.0,14.0,17.0,36.0,15.0,57.2,25.3,0.044462,27.6
1693,244.8,213.8,91.1,82.1,7.7,7.3,38.4,19.3,38.5,44.2,21.5,187.0,71.0,29.1,11.1,21.5,0.7,14.4,38.0,2.4477099666474245,0.3,0.7,0.7,1.8,0.4877285213264063,0.25388607959720355,0.019566408376627542,1.401145732794561,0.12360243351933807,0.18611949445192738,1.381102094798281,0.0,23.0,22.0,22.0,14.0,28.0,25.0,20.0,25.0,15.0,4.9,2.3,0.10913384179970963,52.6
1726,375.1,304.1,112.9,94.8,10.2,7.4,38.9,37.0,34.8,58.2,15.6,33.4,67.0,88.8,33.1,37.6,1.6,9.0,35.9,3.7507530496642634,0.5,2.2,0.4802056555269882,2.7,0.645321109806922,0.4550662619456074,0.008494433767517452,2.077144912157314,0.21967833833096517,0.23334107212271843,2.5026853411774765,0.15206740387676837,55.0,55.0,50.0,53.0,49.0,50.0,17.0,34.0,23.0,414.4,189.8,0.27060100000000004,64.7
443,228.7,202.9,79.1,71.9,7.0,6.1,35.6,22.5,30.8,28.6,9.2,39.2,68.9,25.5,10.5,25.7,0.9,30.7,43.9,2.286616014681609,0.3,1.8,0.3,2.4,0.45772246242724346,0.3162705363130918,0.013783957849013987,1.1905537112327338,0.13926550516896882,0.13166056289636,1.2156500204152547,0.17374685083832855,25.0,51.0,28.0,21.0,19.0,125.0,16.0,36.0,14.0,633.0,237.6,0.128994,25.8
157,207.6,188.2,79.9,75.0,7.0,6.5,27.9,18.2,33.3,34.2,23.7,66.2,93.0,29.6,14.0,30.7,0.8,25.8,57.9,2.075767504603159,0.3,2.2,0.7,3.2,0.43300457059792613,0.06934709216009304,0.029198775656555872,1.1656283961624188,0.12276757941661015,0.10849999583292955,1.206772125205931,0.0,66.0,44.0,39.0,70.0,50.0,3.0,20.0,38.0,14.0,12.6,5.8,0.056874,24.3
484,228.7,202.9,79.1,71.9,7.0,6.1,35.6,22.5,30.8,28.6,9.2,39.2,68.9,25.5,10.5,25.7,0.9,30.7,43.9,2.286616014996838,0.3,1.8,0.3,2.4,0.45772246237239134,0.3162705362724727,0.013783957810100281,1.190553711265697,0.13926550519468786,0.13166056292347997,1.2156500207787515,0.5420543861234077,89.0,83.0,94.0,76.0,94.0,130.0,18.0,42.0,13.0,48.2,20.7,0.128994,25.8
2464,224.8,199.9,72.9,66.5,6.2,5.4,35.2,25.9,27.9,28.3,24.3,55.2,84.9,29.9,10.1,20.8,1.1,23.1,59.7,2.2483920459687985,0.3,1.0,1.0,2.3,0.34492556139097297,0.2035757631296892,0.01822182505656782,1.0697570139335477,0.12114203810884841,0.11354670751458854,1.1810390585923545,0.0,220.0,233.0,92.0,236.0,137.0,124.0,16.0,25.0,16.0,7.0,4.4,0.072184,20.3
1992,206.7,189.1,73.9,68.5,6.2,5.8,29.9,18.3,33.8,29.0,29.0,13.1,82.2,29.1,12.0,18.0,1.2,52.9,48.2,2.0671662927580896,0.5,1.5,0.8,2.8,0.2868316866974833,0.32664828680020547,0.03170111478171546,1.2198588969696968,0.11361679539804827,0.1476003904468413,1.1823247771956857,0.6163328197226502,35.0,72.0,70.0,43.0,51.0,61.0,22.0,39.0,13.0,62.7,28.6,0.044462,27.6
770,218.2,193.1,84.8,77.9,6.9,6.5,32.9,19.5,29.6,49.4,21.3,5.1,70.2,32.2,12.7,19.1,0.6,21.8,21.9,2.181775552247693,0.9,2.0,0.1,3.0,0.6089707536965366,0.2702664167907115,0.03738738240547782,1.4017099975191027,0.16729269410538852,0.11057793604247296,1.2949341679071151,0.29770765108663294,45.0,3.0,39.0,11.0,6.0,31.0,15.0,34.0,21.0,36.6,16.5,0.15503,27.2
1481,273.1,236.3,86.6,79.0,7.0,6.3,34.2,20.9,30.2,71.3,15.0,14.8,67.4,49.4,15.7,19.5,0.7,17.8,21.3,2.7311076623440416,0.4,2.2,0.4,3.1,0.5577453310737793,0.10854569658119657,0.019913646576284506,1.535962413301896,0.18199767172610276,0.17824345967187347,1.773457133313685,0.0,84.0,80.0,68.0,91.0,87.0,23.0,22.0,35.0,15.0,34.4,26.0,0.081697,20.2
1566,239.2,214.5,88.2,80.3,6.8,6.2,32.9,14.8,28.8,61.7,28.1,18.9,87.0,42.2,17.2,29.4,0.7,23.1,27.1,2.391580641349243,0.5,2.9,0.1,3.6,0.5416562136301055,0.4260683326067003,0.048204811381367604,1.493830820330427,0.16897600539238183,0.11092289926571822,1.4228194320789351,0.0,21.0,46.0,26.0,35.0,67.0,26.0,15.0,28.0,22.0,6.6,3.0,0.174801,25.7
809,218.2,193.1,84.8,77.9,6.9,6.5,32.9,19.5,29.6,49.4,21.3,5.1,70.2,32.2,12.7,19.1,0.6,21.8,21.9,2.1817755520782396,0.9,2.0,0.1,3.0,0.6089707538386308,0.27026641682151586,0.03738738239608802,1.4017099970660147,0.16729269408312958,0.1105779360391198,1.294934168215159,0.0,65.0,44.0,56.0,87.0,66.0,77.0,15.0,37.0,21.0,18.1,8.5,0.15503,27.2
2291,240.4,219.1,92.8,84.8,9.2,8.6,31.8,16.0,29.9,31.3,31.3,31.4,85.1,17.1,10.1,25.2,0.6,55.7,41.5,2.4041213510433725,0.2,4.3,0.2,4.8,0.5361383304607934,0.4579278763620825,0.06460863599458729,1.2275640844669184,0.1394186356384873,0.06574212086033758,1.0858784787408304,0.0,9.0,30.0,36.0,14.0,25.0,52.0,16.0,30.0,23.0,33.6,13.7,0.144405,29.2
1677,244.8,213.8,91.1,82.1,7.7,7.3,38.4,19.3,38.5,44.2,21.5,187.0,71.0,29.1,11.1,21.5,0.7,14.4,38.0,2.4477099668155895,0.3,0.7,0.7,1.8,0.48772852135438366,0.25388607964258525,0.019566408383732456,1.401145732571002,0.12360243349470629,0.18611949447644768,1.3811020946402148,0.11492436540201979,12.0,11.0,24.0,31.0,4.0,31.0,17.0,33.0,18.0,14.7,5.7,0.10913384179970963,52.6
1247,287.0,249.7,97.8,87.6,7.9,6.7,35.0,29.2,31.6,52.9,49.9,56.1,71.5,69.0,23.6,26.8,1.4,49.5,43.4,2.8703725474141213,0.1,2.2,0.3,2.5,0.44218063085535836,0.3784545987889405,0.014405884797014242,1.8523566876761368,0.20998577919110367,0.3340364538426384,2.03112971665778,0.0,42.0,26.0,44.0,54.0,41.0,47.0,18.0,31.0,19.0,69.4,30.4,0.15698099999999998,30.9
2275,229.5,205.0,80.1,72.3,7.0,6.2,31.3,15.2,31.2,43.3,30.7,123.6,90.6,29.7,11.0,10.2,0.6,34.2,46.7,2.294592562651576,0.6,1.1,0.7,2.4,0.41718076670642007,0.20632844145449308,0.013571651536374333,1.257836399145169,0.1581392439389452,0.14319075822214394,1.269047764073093,0.12006051049729063,12.0,8.0,6.0,7.0,9.0,33.0,17.0,32.0,18.0,240.2,103.2,0.085108,18.1
968,230.9,214.6,77.3,72.9,8.3,7.6,31.4,20.8,31.6,40.3,28.3,32.1,88.3,31.4,10.8,18.4,0.7,25.4,44.9,2.3093266899944567,0.4,2.4,0.5,3.2,0.656610573517184,0.22066054039634145,0.023498333425720618,1.2266130037416851,0.17612560372782704,0.1557603814440133,1.4448118140243904,0.20787139689578715,73.0,40.0,64.0,80.0,58.0,5.0,22.0,34.0,17.0,41.2,19.0,0.061943,24.8
2954,264.9,238.3,94.6,86.4,7.9,7.1,35.0,19.3,29.2,30.4,13.1,14.8,70.4,34.6,12.0,16.3,1.1,17.9,36.5,2.648803626906487,0.0,2.0,0.1,2.1,0.5230866827831187,0.3165009853119449,0.022877516872938455,1.4617529206957798,0.15567032153026417,0.152918139043162,1.5819888923345833,0.16915226523075189,2.0,36.0,25.0,13.0,16.0,52.0,16.0,32.0,27.0,87.4,37.5,0.085163,22.0
729,230.8,212.0,80.3,74.4,6.5,6.1,31.8,21.7,31.1,32.1,22.3,78.0,76.3,22.3,9.7,15.0,0.7,12.2,51.1,2.3084700584926354,0.4,1.9,0.4,2.7,0.5159986478884867,0.12627247538238381,0.019725404436477703,1.2119168938759626,0.12373208238499003,0.13673291714329516,1.3009800836114487,0.18868592049247027,23.0,31.0,25.0,33.0,41.0,85.0,19.0,34.0,19.0,393.0,158.3,0.16532,22.9
1214,287.0,249.7,97.8,87.6,7.9,6.7,35.0,29.2,31.6,52.9,49.9,56.1,71.5,69.0,23.6,26.8,1.4,49.5,43.4,2.8703725473258594,0.1,2.2,0.3,2.5,0.4421806307664032,0.3784545986950928,0.014405884809777614,1.852356687649329,0.20998577917662198,0.3340364538687741,2.0311297165043194,0.0,3.0,1.0,3.0,27.0,4.0,11.0,14.0,28.0,19.0,62.5,43.0,0.15698099999999998,30.9
198,279.6,243.8,96.2,87.1,7.2,6.2,37.8,24.0,33.7,19.8,8.8,27.5,40.3,29.4,10.6,10.7,1.5,22.7,62.8,2.79603797495769,0.3,1.2,0.3,1.8,0.3896651027254511,0.2001413401829522,0.009075500962344883,1.3685299293652666,0.13567747541720443,0.15294367918949595,1.4857277634301413,0.20433350240805934,5.0,5.0,4.0,17.0,8.0,37.0,9.0,19.0,20.0,3807.7,1326.8,0.066762,27.0
555,192.6,181.6,73.9,68.9,5.8,5.5,26.3,5.5,29.4,9.2,23.496392711045306,44.53799567411594,69.85761183261238,8.0,8.0,11.3,0.7,182.0,40.9897776183638,1.9262253963069966,0.4,1.1,0.4,1.9,0.3921997847004145,0.35229573684210536,0.02565260218565507,0.9217835057153623,0.08493861612862706,0.09747988833061173,0.7952306682577566,0.0,34.0,28.0,28.0,15.0,38.0,13.0,15.0,24.0,13.0,1.7,1.0,0.069216,18.5
2805,263.2,231.8,90.3,81.7,7.3,6.3,37.7,22.0,31.1,43.2,25.3,46.4,46.5,28.8,11.2,18.4,0.7,15.7,31.4,2.6320531929996327,0.2,1.5,0.5,2.1,0.525729702362012,0.2467806687064007,0.011270668021050057,1.3565892610451598,0.13700905820584994,0.1566153244645698,1.3797176110635174,0.29372169869049075,121.0,91.0,110.0,122.0,110.0,105.0,19.0,32.0,16.0,86.9,40.1,0.165721,18.9
2522,224.8,199.9,72.9,66.5,6.2,5.4,35.2,25.9,27.9,28.3,24.3,55.2,84.9,29.9,10.1,20.8,1.1,23.1,59.7,2.248392046091007,0.3,1.0,1.0,2.3,0.3449255613848089,0.20357576318886203,0.018221825117011706,1.0697570138312282,0.1211420380650369,0.11354670753944562,1.181039058178463,0.31295506958342334,12.0,227.0,118.0,199.0,237.0,236.0,15.0,34.0,16.0,493.2,158.1,0.072184,20.3
1763,255.0,223.5,86.2,78.1,7.1,6.2,35.6,15.7,28.6,28.2,11.4,47.4,57.1,35.6,11.9,10.5,1.3,27.2,38.2,2.550266669835605,0.6,1.3,0.1,2.1,0.4542731725706429,0.4085280470806763,0.010786219066284445,1.290494066284444,0.15302948297548705,0.15996348095711693,1.4425604940618966,0.13894576727315275,45.0,30.0,14.0,16.0,61.0,21.0,15.0,29.0,15.0,126.8,91.5,0.075151,20.1
1575,239.2,214.5,88.2,80.3,6.8,6.2,32.9,14.8,28.8,61.7,28.1,18.9,87.0,42.2,17.2,29.4,0.7,23.1,27.1,2.391580641138975,0.5,2.9,0.1,3.6,0.5416562136509561,0.42606833266644956,0.04820481138044944,1.4938308207323316,0.16897600539710603,0.11092289926952961,1.4228194319080631,0.1395803284790397,77.0,37.0,64.0,8.0,70.0,48.0,15.0,39.0,21.0,26.2,12.3,0.174801,25.7
2137,320.5,273.3,100.8,88.2,8.7,7.2,35.6,23.5,33.3,64.0,23.496392711045306,17.8,63.0,69.7,25.1,22.3,1.2,22.1,31.3,3.204560609618606,0.0,2.5,0.3,2.9,0.5468077763427177,0.44264647783210814,0.015538304655276244,1.8975471341511914,0.23408963493079518,0.24697315385402027,2.0900190987148846,0.3333042954591077,63.0,67.0,66.0,64.0,67.0,12.0,21.0,28.0,21.0,11379.5,4997.5,0.10913384179970963,23.7
1688,244.8,213.8,91.1,82.1,7.7,7.3,38.4,19.3,38.5,44.2,21.5,187.0,71.0,29.1,11.1,21.5,0.7,14.4,38.0,2.447709966317442,0.3,0.7,0.7,1.8,0.4877285213426184,0.253886079598289,0.019566408392398347,1.4011457325095227,0.12360243347867116,0.18611949441723663,1.3811020946555632,0.0,4.0,5.0,7.0,6.0,2.0,30.0,16.0,25.0,19.0,35.5,14.1,0.10913384179970963,52.6
648,284.4,240.5,99.6,87.2,7.0,5.8,38.7,30.7,30.4,44.7,13.4,2.5,62.6,49.1,19.8,25.9,1.2,7.1,30.9,2.844342865209208,0.1,2.2,0.2,2.5,0.3895274184160995,0.19558781511510062,0.014676934703923556,1.7261488041117707,0.1611323373389315,0.2076747026205299,1.678350657304184,0.0,89.0,58.0,35.0,73.0,36.0,1.0,16.0,26.0,19.0,17.3,7.9,0.17307899999999998,38.6
2607,224.8,199.9,72.9,66.5,6.2,5.4,35.2,25.9,27.9,28.3,24.3,55.2,84.9,29.9,10.1,20.8,1.1,23.1,59.7,2.2483920458038735,0.3,1.0,1.0,2.3,0.3449255613280049,0.2035757632954196,0.01822182508453735,1.0697570138333847,0.12114203811865969,0.11354670765447279,1.1810390587150321,0.0,109.0,75.0,46.0,77.0,6.0,121.0,14.0,28.0,18.0,3.7,1.9,0.072184,20.3
2903,263.4,231.6,100.1,89.4,10.5,9.2,29.7,27.5,33.5,89.2,89.2,13.8,88.9,51.8,23.0,30.2,0.6,44.1,30.4,2.6342428299619467,0.4,2.8,0.7,3.8,0.5216432092429402,0.369912594382135,0.031010636641297815,1.5959402646204688,0.17997244482275185,0.203784183682155,1.5521931166132585,0.0,41.0,46.0,33.0,26.0,42.0,51.0,23.0,40.0,12.0,84.0,38.0,0.020966,37.2
1922,292.7,248.6,93.7,83.7,8.3,7.1,34.9,25.1,28.9,46.3,37.8,22.8,74.5,58.5,20.2,22.3,1.3,25.9,40.2,2.92717137414804,0.3,2.4,0.2,2.8,0.5166200405369208,0.19128372421798268,0.01659617285633501,1.6759568165719219,0.20907755903449507,0.2462050797345159,1.9489381957796361,0.11905116223697133,11.0,37.0,12.0,15.0,23.0,26.0,18.0,30.0,19.0,390.5,164.9,0.113883,19.3
1895,292.7,248.6,93.7,83.7,8.3,7.1,34.9,25.1,28.9,46.3,37.8,22.8,74.5,58.5,20.2,22.3,1.3,25.9,40.2,2.9271713743023295,0.3,2.4,0.2,2.8,0.5166200405209277,0.19128372422391707,0.01659617285682281,1.6759568159901814,0.20907755900373065,0.24620507972687336,1.9489381958446568,0.6039176723844033,55.0,67.0,58.0,52.0,54.0,59.0,20.0,34.0,17.0,264.2,111.8,0.113883,19.3
345,265.2,240.7,86.8,80.1,6.9,6.0,30.7,35.9,36.1,27.0,14.4,53.2,58.2,28.9,11.6,31.2,1.1,84.0,48.0,2.6519150258644797,0.4,1.3,0.9,2.6,0.5803000799235717,0.2860654034625781,0.010188116285301519,1.2862379438903906,0.13230466224718054,0.1374691451906049,1.3663813286419983,0.0,39.0,12.0,29.0,10.0,4.0,37.0,19.0,28.0,21.0,113.0,54.0,0.071292,27.7
1671,244.8,213.8,91.1,82.1,7.7,7.3,38.4,19.3,38.5,44.2,21.5,187.0,71.0,29.1,11.1,21.5,0.7,14.4,38.0,2.447709966219633,0.3,0.7,0.7,1.8,0.4877285213504055,0.2538860796569371,0.019566408398567874,1.401145732548496,0.12360243348099602,0.18611949444747863,1.3811020945850276,0.16182211703784616,9.0,13.0,29.0,8.0,5.0,23.0,19.0,30.0,18.0,34.4,14.3,0.10913384179970963,52.6
328,265.2,240.7,86.8,80.1,6.9,6.0,30.7,35.9,36.1,27.0,14.4,53.2,58.2,28.9,11.6,31.2,1.1,84.0,48.0,2.6519150253882002,0.4,1.3,0.9,2.6,0.5803000799644787,0.2860654034970019,0.010188116290204942,1.2862379440847167,0.1323046622283713,0.1374691451247418,1.3663813289553535,0.3006497374882385,11.0,34.0,20.0,26.0,18.0,45.0,17.0,24.0,19.0,1204.9,525.5,0.071292,27.7
1994,206.7,189.1,73.9,68.5,6.2,5.8,29.9,18.3,33.8,29.0,29.0,13.1,82.2,29.1,12.0,18.0,1.2,52.9,48.2,2.067166293079424,0.5,1.5,0.8,2.8,0.28683168648397583,0.32664828657686945,0.03170111472364143,1.2198588968880633,0.11361679563399908,0.1476003906177427,1.1823247770552716,0.0,37.0,13.0,10.0,70.0,14.0,8.0,17.0,28.0,12.0,1.3,0.9,0.044462,27.6
487,228.7,202.9,79.1,71.9,7.0,6.1,35.6,22.5,30.8,28.6,9.2,39.2,68.9,25.5,10.5,25.7,0.9,30.7,43.9,2.286616014703267,0.3,1.8,0.3,2.4,0.4577224623821663,0.3162705363135116,0.01378395784668287,1.1905537113891032,0.13926550518764452,0.13166056293353887,1.2156500207505778,0.0,32.0,44.0,30.0,106.0,44.0,2.0,17.0,32.0,14.0,44.0,33.3,0.128994,25.8
2281,229.5,205.0,80.1,72.3,7.0,6.2,31.3,15.2,31.2,43.3,30.7,123.6,90.6,29.7,11.0,10.2,0.6,34.2,46.7,2.2945925622426975,0.6,1.1,0.7,2.4,0.4171807668431027,0.206328441449389,0.013571651538913938,1.2578363993988106,0.15813924397177026,0.143190758217343,1.269047763837156,0.13069332810560022,45.0,43.0,36.0,32.0,41.0,36.0,19.0,42.0,12.0,36.8,16.4,0.085108,18.1
730,230.8,212.0,80.3,74.4,6.5,6.1,31.8,21.7,31.1,32.1,22.3,78.0,76.3,22.3,9.7,15.0,0.7,12.2,51.1,2.3084700587314018,0.4,1.9,0.4,2.7,0.5159986480031323,0.12627247537196556,0.019725404424432262,1.2119168938919342,0.12373208238057946,0.13673291711041505,1.300980083790133,0.0,20.0,15.0,20.0,13.0,11.0,69.0,19.0,31.0,18.0,63.3,27.4,0.16532,22.9
258,285.7,262.5,95.4,88.9,7.8,7.1,38.8,8.3,29.5,30.0,14.4,109.7,31.5,28.5,11.4,3.4,0.9,40.3,42.9,2.856960258816951,0.4,1.1,0.4,1.9,0.5082903114818639,0.39451755801413907,0.01562619610690464,1.2676532121032302,0.12009346221877337,0.1666209000678995,1.279767903502816,0.15691062941132838,9.0,17.0,12.0,6.0,15.0,54.0,13.0,20.0,22.0,115.4,51.1,0.181187,19.3
402,228.7,202.9,79.1,71.9,7.0,6.1,35.6,22.5,30.8,28.6,9.2,39.2,68.9,25.5,10.5,25.7,0.9,30.7,43.9,2.286616014665955,0.3,1.8,0.3,2.4,0.45772246234887337,0.31627053628199475,0.013783957858584923,1.1905537110435571,0.13926550516325156,0.13166056289884667,1.2156500206530063,0.23205625043510547,113.0,97.0,132.0,135.0,113.0,137.0,20.0,35.0,15.0,73.7,29.7,0.128994,25.8
973,230.9,214.6,77.3,72.9,8.3,7.6,31.4,20.8,31.6,40.3,28.3,32.1,88.3,31.4,10.8,18.4,0.7,25.4,44.9,2.3093266902050114,0.4,2.4,0.5,3.2,0.6566105734624146,0.2206605403758542,0.023498333428246015,1.2266130039863328,0.17612560375854214,0.15576038143507973,1.4448118143507973,0.0,40.0,62.0,48.0,58.0,38.0,69.0,20.0,39.0,16.0,73.5,32.4,0.061943,24.8
2345,253.1,225.8,85.1,77.8,8.1,7.4,30.3,17.4,33.3,42.4,14.8,36.7,69.7,38.4,13.2,17.7,0.9,21.1,34.1,2.5307200433275563,0.5,1.6,0.8,2.9,0.8490386277743613,0.176070640968301,0.01698668096941913,1.311076349863029,0.1732641458321686,0.12289494403756919,1.4923168502264215,0.13976631072846202,93.0,89.0,89.0,39.0,90.0,29.0,24.0,37.0,13.0,82.1,40.2,0.055886,42.9
503,228.7,202.9,79.1,71.9,7.0,6.1,35.6,22.5,30.8,28.6,9.2,39.2,68.9,25.5,10.5,25.7,0.9,30.7,43.9,2.286616014400186,0.3,1.8,0.3,2.4,0.45772246243177334,0.31627053629079094,0.01378395784461735,1.1905537115317617,0.1392655051678086,0.13166056288468236,1.2156500209034955,0.0,86.0,145.0,128.0,92.0,153.0,107.0,21.0,33.0,12.0,27.8,12.2,0.128994,25.8
1748,375.1,304.1,112.9,94.8,10.2,7.4,38.9,37.0,34.8,58.2,15.6,33.4,67.0,88.8,33.1,37.6,1.6,9.0,35.9,3.7507530495691466,0.5,2.2,0.4802056555269882,2.7,0.6453211098606376,0.4550662619611532,0.00849443376502668,2.0771449123455334,0.21967833828856825,0.2333410721224643,2.5026853414632777,0.13997838733699516,28.0,33.0,19.0,54.0,19.0,58.0,16.0,28.0,18.0,162.3,74.4,0.27060100000000004,64.7
1470,273.1,236.3,86.6,79.0,7.0,6.3,34.2,20.9,30.2,71.3,15.0,14.8,67.4,49.4,15.7,19.5,0.7,17.8,21.3,2.731107662208191,0.4,2.2,0.4,3.1,0.5577453312287115,0.1085456966021434,0.019913646589681814,1.5359624133920413,0.181997671762067,0.17824345966602975,1.7734571330065632,0.0,101.0,77.0,44.0,49.0,88.0,8.0,20.0,33.0,17.0,20.7,10.4,0.081697,20.2
2012,206.7,189.1,73.9,68.5,6.2,5.8,29.9,18.3,33.8,29.0,29.0,13.1,82.2,29.1,12.0,18.0,1.2,52.9,48.2,2.0671662928121286,0.5,1.5,0.8,2.8,0.28683168663804914,0.3266482867841812,0.03170111480500502,1.2198588967028952,0.11361679541510641,0.14760039044661613,1.1823247776052608,0.0,76.0,71.0,42.0,60.0,49.0,16.0,21.0,32.0,13.0,17.0,8.0,0.044462,27.6
706,230.8,212.0,80.3,74.4,6.5,6.1,31.8,21.7,31.1,32.1,22.3,78.0,76.3,22.3,9.7,15.0,0.7,12.2,51.1,2.308470058569371,0.4,1.9,0.4,2.7,0.5159986479116658,0.12627247540406467,0.019725404435909748,1.2119168935829732,0.12373208238118098,0.1367329171387422,1.3009800838534165,0.03840614498319731,17.0,13.0,8.0,9.0,10.0,73.0,18.0,31.0,19.0,435.8,176.8,0.16532,22.9
2583,224.8,199.9,72.9,66.5,6.2,5.4,35.2,25.9,27.9,28.3,24.3,55.2,84.9,29.9,10.1,20.8,1.1,23.1,59.7,2.2483920459877993,0.3,1.0,1.0,2.3,0.344925561238855,0.2035757630220554,0.018221824964805254,1.0697570140778976,0.12114203801032379,0.11354670764899108,1.1810390586579074,0.0,109.0,41.0,89.0,26.0,39.0,8.0,15.0,23.0,19.0,1.4,0.6,0.072184,20.3
1666,244.8,213.8,91.1,82.1,7.7,7.3,38.4,19.3,38.5,44.2,21.5,187.0,71.0,29.1,11.1,21.5,0.7,14.4,38.0,2.4477099665390205,0.3,0.7,0.7,1.8,0.4877285213960197,0.25388607958438253,0.01956640838896657,1.4011457325096028,0.12360243348691102,0.1861194944460079,1.3811020945895172,0.20332959580139118,6.0,15.0,3.0,2.0,12.0,26.0,15.0,23.0,16.0,570.8,244.9,0.10913384179970963,52.6
304,265.2,240.7,86.8,80.1,6.9,6.0,30.7,35.9,36.1,27.0,14.4,53.2,58.2,28.9,11.6,31.2,1.1,84.0,48.0,2.651915025602192,0.4,1.3,0.9,2.6,0.5803000800519256,0.28606540346891673,0.010188116291648638,1.2862379442521275,0.13230466223135728,0.1374691451391894,1.3663813291504399,0.0,59.0,64.0,56.0,55.0,41.0,41.0,23.0,37.0,19.0,97.0,37.5,0.071292,27.7
30,217.1,196.7,77.2,71.2,7.6,6.9,28.5,18.1,34.4,49.1,22.8,136.8,82.1,29.9,11.9,21.9,0.6,18.4,48.4,2.171497570114768,1.4,0.8,0.9,3.1,0.5190398844721441,0.1094546071292848,0.0206633931367333,1.1994997412024018,0.1542593902485369,0.09513344356616252,1.2974974177244052,0.2280155050543437,40.0,27.0,49.0,54.0,42.0,3.0,20.0,39.0,14.0,46.6,22.1,0.07785299999999999,27.8
277,285.7,262.5,95.4,88.9,7.8,7.1,38.8,8.3,29.5,30.0,14.4,109.7,31.5,28.5,11.4,3.4,0.9,40.3,42.9,2.8569602588116423,0.4,1.1,0.4,1.9,0.5082903116620682,0.3945175579994559,0.015626196090622935,1.2676532122177748,0.12009346220805969,0.16662090005051877,1.279767903470252,0.15544242801072553,17.0,10.0,21.0,2.0,3.0,23.0,14.0,16.0,23.0,10.0,6.9,0.181187,19.3
